# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.23385710 0.36887440 0.63890910 
0.000000 -0.001563
0.001175 0.087031
0.002350 0.174081
0.003525 0.261123
0.004701 0.348158
0.005876 0.435185
0.007051 0.522202
0.008226 0.609207
0.009401 0.696199
0.010577 0.783175
0.011752 0.870134
0.012927 0.957074
0.014102 1.043992
0.015277 1.130888
0.016452 1.217759
0.017627 1.304603
0.018803 1.391419
0.019978 1.478204
0.021153 1.564956
0.022328 1.651674
0.023503 1.738356
0.024678 1.825000
0.025854 1.911605
0.027029 1.998167
0.028204 2.084686
0.029379 2.171159
0.030554 2.257585
0.031729 2.343962
0.032905 2.430288
0.034080 2.516561
0.035255 2.602780
0.036430 2.688942
0.037605 2.775047
0.038780 2.861091
0.039955 2.947074
0.041131 3.032993
0.042306 3.118847
0.043481 3.204634
0.044656 3.290352
0.045831 3.376000
0.047006 3.461575
0.048182 3.547077
0.049357 3.632503
0.050532 3.717852
0.051707 3.803121
0.052882 3.888310
0.054057 3.973417
0.055233 4.058440
0.056408 4.143377
0.057583 4.228227
0.058758 4.312988
0.059933 4.397658
0.061108 4.482236
0.062284 4.566720
0.063459 4.651109
0.064634 4.735401
0.065809 4.819595
0.066984 4.903688
0.068159 4.987679
0.069334 5.071568
0.070510 5.155351
0.071685 5.239029
0.072860 5.322598
0.074035 5.406058
0.075210 5.489407
0.076385 5.572644
0.077561 5.655767
0.078736 5.738774
0.079911 5.821664
0.081086 5.904436
0.082261 5.987088
0.083436 6.069619
0.084612 6.152027
0.085787 6.234310
0.086962 6.316468
0.088137 6.398498
0.089312 6.480400
0.090487 6.562171
0.091663 6.643811
0.092838 6.725317
0.094013 6.806689
0.095188 6.887924
0.096363 6.969021
0.097538 7.049980
0.098714 7.130798
0.099889 7.211473
0.101064 7.292005
0.102239 7.372391
0.103414 7.452630
0.104589 7.532721
0.105764 7.612662
0.106940 7.692451
0.108115 7.772087
0.109290 7.851568
0.110465 7.930892
0.111640 8.010057
0.112815 8.089063
0.113991 8.167907
0.115166 8.246587
0.116341 8.325101
0.117516 8.403448
0.118691 8.481626
0.119867 8.559633
0.121042 8.637466
0.122217 8.715123
0.123392 8.792604
0.124567 8.869904
0.125742 8.947022
0.126917 9.023957
0.128093 9.100704
0.129268 9.177262
0.130443 9.253629
0.131618 9.329801
0.132793 9.405776
0.133968 9.481552
0.135144 9.557124
0.136319 9.632491
0.137494 9.707648
0.138669 9.782593
0.139844 9.857323
0.141019 9.931833
0.142195 10.006120
0.143370 10.080180
0.144545 10.154010
0.145720 10.227604
0.146895 10.300959
0.148070 10.374070
0.149246 10.446932
0.150421 10.519540
0.151596 10.591889
0.152771 10.663974
0.153946 10.735788
0.155121 10.807326
0.156297 10.878582
0.157472 10.949548
0.158647 11.020218
0.159822 11.090585
0.160997 11.160640
0.162172 11.230377
0.163347 11.299786
0.164523 11.368859
0.165698 11.437586
0.166873 11.505958
0.168048 11.573964
0.169223 11.641593
0.170398 11.708835
0.171574 11.775676
0.172749 11.842105
0.173924 11.908109
0.175099 11.973672
0.176274 12.038781
0.177449 12.103420
0.178624 12.167573
0.179800 12.231222
0.180975 12.294350
0.182150 12.356936
0.183325 12.418963
0.184500 12.480407
0.185675 12.541247
0.186851 12.601459
0.188026 12.661019
0.189201 12.719900
0.190376 12.778076
0.191551 12.835518
0.192726 12.892195
0.193902 12.948076
0.195077 13.003128
0.196252 13.057315
0.197427 13.110602
0.198602 13.162950
0.199777 13.214319
0.200953 13.264667
0.202128 13.313952
0.203303 13.362127
0.204478 13.409146
0.205653 13.454960
0.206828 13.499519
0.208004 13.542771
0.209179 13.584662
0.210354 13.625138
0.211529 13.664143
0.212704 13.701620
0.213879 13.737511
0.215055 13.771757
0.216230 13.804302
0.217405 13.835085
0.218580 13.864050
0.219755 13.891140
0.220930 13.916300
0.222106 13.939476
0.223281 13.960616
0.224456 13.979673
0.225631 13.996603
0.226806 14.011363
0.227981 14.023917
0.229157 14.034233
0.230332 14.042286
0.231507 14.048053
0.232682 14.051519
0.233857 14.052676

0.233857 14.052676
0.234536 14.052730
0.235214 14.052894
0.235893 14.053167
0.236571 14.053549
0.237250 14.054040
0.237928 14.054640
0.238606 14.055349
0.239285 14.056168
0.239963 14.057096
0.240642 14.058133
0.241320 14.059280
0.241999 14.060536
0.242677 14.061902
0.243356 14.063377
0.244034 14.064962
0.244713 14.066656
0.245391 14.068461
0.246070 14.070375
0.246748 14.072399
0.247427 14.074533
0.248105 14.076777
0.248784 14.079132
0.249462 14.081597
0.250141 14.084172
0.250819 14.086858
0.251498 14.089655
0.252176 14.092562
0.252854 14.095581
0.253533 14.098711
0.254211 14.101952
0.254890 14.105304
0.255568 14.108768
0.256247 14.112343
0.256925 14.116031
0.257604 14.119830
0.258282 14.123742
0.258961 14.127766
0.259639 14.131902
0.260318 14.136152
0.260996 14.140514
0.261675 14.144989
0.262353 14.149578
0.263032 14.154280
0.263710 14.159095
0.264389 14.164025
0.265067 14.169069
0.265746 14.174227
0.266424 14.179499
0.267103 14.184886
0.267781 14.190388
0.268460 14.196005
0.269138 14.201738
0.269817 14.207586
0.270495 14.213550
0.271174 14.219630
0.271852 14.225826
0.272530 14.232139
0.273209 14.238569
0.273887 14.245115
0.274566 14.251779
0.275244 14.258561
0.275923 14.265460
0.276601 14.272477
0.277280 14.279612
0.277958 14.286866
0.278637 14.294238
0.279315 14.301729
0.279994 14.309340
0.280672 14.317070
0.281351 14.324920
0.282029 14.332890
0.282708 14.340980
0.283386 14.349191
0.284065 14.357522
0.284743 14.365975
0.285421 14.374549
0.286100 14.383244
0.286778 14.392061
0.287457 14.401001
0.288135 14.410062
0.288814 14.419247
0.289492 14.428554
0.290171 14.437984
0.290849 14.447538
0.291528 14.457215
0.292206 14.467017
0.292885 14.476942
0.293563 14.486992
0.294242 14.497166
0.294920 14.507466
0.295599 14.517891
0.296277 14.528441
0.296956 14.539117
0.297634 14.549918
0.298313 14.560846
0.298991 14.571900
0.299670 14.583081
0.300348 14.594389
0.301026 14.605824
0.301705 14.617387
0.302384 14.629077
0.303062 14.640895
0.303741 14.652841
0.304419 14.664915
0.305097 14.677118
0.305776 14.689449
0.306454 14.701909
0.307133 14.714499
0.307811 14.727218
0.308490 14.740066
0.309168 14.753044
0.309847 14.766153
0.310525 14.779391
0.311204 14.792759
0.311882 14.806259
0.312561 14.819888
0.313239 14.833649
0.313918 14.847541
0.314596 14.861564
0.315275 14.875718
0.315953 14.890004
0.316632 14.904421
0.317310 14.918970
0.317989 14.933652
0.318667 14.948465
0.319346 14.963411
0.320024 14.978488
0.320702 14.993699
0.321381 15.009042
0.322059 15.024517
0.322738 15.040125
0.323416 15.055867
0.324095 15.071741
0.324773 15.087748
0.325452 15.103888
0.326130 15.120162
0.326809 15.136569
0.327487 15.153109
0.328166 15.169782
0.328844 15.186589
0.329523 15.203529
0.330201 15.220603
0.330880 15.237810
0.331558 15.255151
0.332237 15.272625
0.332915 15.290233
0.333593 15.307974
0.334272 15.325849
0.334950 15.343857
0.335629 15.361999
0.336307 15.380274
0.336986 15.398682
0.337664 15.417224
0.338343 15.435899
0.339021 15.454707
0.339700 15.473649
0.340378 15.492723
0.341057 15.511930
0.341735 15.531271
0.342414 15.550743
0.343092 15.570349
0.343771 15.590087
0.344449 15.609957
0.345128 15.629960
0.345806 15.650094
0.346485 15.670361
0.347163 15.690759
0.347842 15.711289
0.348520 15.731950
0.349199 15.752742
0.349877 15.773666
0.350556 15.794720
0.351234 15.815905
0.351913 15.837220
0.352591 15.858665
0.353269 15.880240
0.353948 15.901945
0.354626 15.923779
0.355305 15.945742
0.355983 15.967834
0.356662 15.990055
0.357340 16.012403
0.358019 16.034880
0.358697 16.057484
0.359376 16.080216
0.360054 16.103074
0.360733 16.126059
0.361411 16.149170
0.362090 16.172407
0.362768 16.195770
0.363447 16.219258
0.364125 16.242871
0.364804 16.266608
0.365482 16.290468
0.366160 16.314453
0.366839 16.338561
0.367517 16.362791
0.368196 16.387143
0.368874 16.411613

0.368874 16.411613
0.370231 16.362315
0.371588 16.312565
0.372945 16.262362
0.374302 16.211708
0.375659 16.160605
0.377016 16.109053
0.378373 16.057054
0.379730 16.004609
0.381087 15.951720
0.382444 15.898387
0.383801 15.844612
0.385158 15.790397
0.386515 15.735742
0.387872 15.680649
0.389229 15.625119
0.390586 15.569154
0.391943 15.512755
0.393300 15.455923
0.394657 15.398660
0.396014 15.340968
0.397371 15.282847
0.398728 15.224300
0.400085 15.165327
0.401441 15.105930
0.402798 15.046110
0.404155 14.985870
0.405512 14.925210
0.406869 14.864132
0.408226 14.802638
0.409583 14.740729
0.410940 14.678407
0.412297 14.615673
0.413654 14.552528
0.415011 14.488976
0.416368 14.425016
0.417725 14.360651
0.419082 14.295882
0.420439 14.230712
0.421796 14.165140
0.423153 14.099171
0.424510 14.032804
0.425867 13.966042
0.427224 13.898886
0.428581 13.831339
0.429938 13.763401
0.431295 13.695075
0.432652 13.626362
0.434008 13.557264
0.435365 13.487784
0.436722 13.417922
0.438079 13.347680
0.439436 13.277061
0.440793 13.206066
0.442150 13.134697
0.443507 13.062956
0.444864 12.990845
0.446221 12.918365
0.447578 12.845519
0.448935 12.772309
0.450292 12.698736
0.451649 12.624802
0.453006 12.550509
0.454363 12.475860
0.455720 12.400856
0.457077 12.325499
0.458434 12.249791
0.459791 12.173735
0.461148 12.097332
0.462504 12.020584
0.463861 11.943493
0.465218 11.866061
0.466575 11.788291
0.467932 11.710185
0.469289 11.631744
0.470646 11.552971
0.472003 11.473867
0.473360 11.394436
0.474717 11.314678
0.476074 11.234597
0.477431 11.154194
0.478788 11.073472
0.480145 10.992432
0.481502 10.911078
0.482859 10.829410
0.484216 10.747432
0.485573 10.665145
0.486930 10.582553
0.488287 10.499656
0.489644 10.416458
0.491001 10.332960
0.492358 10.249165
0.493715 10.165076
0.495071 10.080694
0.496428 9.996022
0.497785 9.911062
0.499142 9.825816
0.500499 9.740288
0.501856 9.654478
0.503213 9.568390
0.504570 9.482026
0.505927 9.395389
0.507284 9.308480
0.508641 9.221302
0.509998 9.133858
0.511355 9.046150
0.512712 8.958181
0.514069 8.869952
0.515426 8.781467
0.516783 8.692728
0.518140 8.603737
0.519497 8.514497
0.520854 8.425010
0.522211 8.335279
0.523568 8.245306
0.524925 8.155095
0.526282 8.064647
0.527639 7.973964
0.528995 7.883051
0.530353 7.791908
0.531709 7.700539
0.533066 7.608947
0.534423 7.517133
0.535780 7.425101
0.537137 7.332853
0.538494 7.240391
0.539851 7.147719
0.541208 7.054839
0.542565 6.961754
0.543922 6.868466
0.545279 6.774977
0.546636 6.681292
0.547993 6.587411
0.549350 6.493339
0.550707 6.399077
0.552064 6.304629
0.553421 6.209997
0.554778 6.115183
0.556135 6.020191
0.557492 5.925023
